t,RC,Vin,Vout
1.2612612612612613,4,-1,0.14398527212742396
1.2712712712712713,4,-1,0.1411260250540327
1.2812812812812813,4,-1,0.13827392428838095
1.2912912912912913,4,-1,0.1354289519709688
1.3013013013013013,4,-1,0.13259109028725694
1.3113113113113113,4,-1,0.1297603214675461
1.3213213213213213,4,-1,0.1269366277868566
1.3313313313313313,4,-1,0.12411999156480795
1.3413413413413413,4,-1,0.12131039516549817
1.3513513513513513,4,-1,0.11850782099738354
1.3613613613613613,4,-1,0.11571225151315799
1.3713713713713713,4,-1,0.1129236692096327
1.3813813813813813,4,-1,0.11014205662761556
1.3913913913913913,4,-1,0.10736739635179078
1.4014014014014013,4,-1,0.10459967101059833
1.4114114114114114,4,-1,0.10183886327611355
1.4214214214214214,4,-1,0.09908495586392657
1.4314314314314314,4,-1,0.09633793153302198
1.4414414414414414,4,-1,0.0935977730856582
1.4514514514514514,4,-1,0.09086446336724713
1.4614614614614614,4,-1,0.08813798525565611
1.4714714714714714,4,-1,0.08541832165478425
1.4814814814814814,4,-1,0.08270545553270275
1.4914914914914914,4,-1,0.07999936990086216
1.5015015015015014,4,-1,0.07730004781296419
1.5115115115115114,4,-1,0.07460747236483457
1.5215215215215214,4,-1,0.07192162669429582
1.5315315315315314,4,-1,0.06924249398103978
1.5415415415415414,4,-1,0.06657005744650045
1.5515515515515514,4,-1,0.0639043003537267
1.5615615615615615,4,-1,0.06124520600725486
1.5715715715715715,4,-1,0.05859275775298159
1.5815815815815815,4,-1,0.05594693897803646
1.5915915915915915,4,-1,0.05330773311065473
1.6016016016016015,4,-1,0.05067512362005003
1.6116116116116117,4,-1,0.048049094016287014
1.6216216216216217,4,-1,0.04542962785015432
1.6316316316316317,4,-1,0.042816708713036916
1.6416416416416417,4,-1,0.04021032023678901
1.6516516516516517,4,-1,0.03761044609360679
1.6616616616616617,4,-1,0.035017069995901
1.6716716716716717,4,-1,0.03243017569616978
1.6816816816816818,4,-1,0.029849746986871314
1.6916916916916918,4,-1,0.027275767700296515
1.7017017017017018,4,-1,0.024708221708441787
1.7117117117117118,4,-1,0.022147092922881702
1.7217217217217218,4,-1,0.01959236529464171
1.7317317317317318,4,-1,0.01704402281544857
1.7417417417417418,4,-1,0.014502049543378272
1.7517517517517518,4,-1,0.011966429574266326
1.7617617617617618,4,-1,0.009437147040376688
1.7717717717717718,4,-1,0.006914186117695513
1.7817817817817818,4,-1,0.004397531026193678
1.7917917917917918,4,-1,0.0018871660300892842
1.8018018018018018,4,-1,-0.0006169245679560932
1.8118118118118118,4,-1,-0.0031147564783927245
1.8218218218218218,4,-1,-0.0056063453544248736
1.8318318318318318,4,-1,-0.0080917068035246
1.8418418418418419,4,-1,-0.010570856397647616
1.8518518518518519,4,-1,-0.013043809673760214
1.8618618618618619,4,-1,-0.015510582134366211
1.8718718718718719,4,-1,-0.017971189240286595
1.8818818818818819,4,-1,-0.020425646377440973
1.8918918918918919,4,-1,-0.022873968912568602
1.901901901901902,4,-1,-0.025316172177574252
1.911911911911912,4,-1,-0.027752271465198035
1.921921921921922,4,-1,-0.03018228202897153
1.931931931931932,4,-1,-0.032606219083173966
1.941941941941942,4,-1,-0.03502409780372113
1.951951951951952,4,-1,-0.037435933339551586
1.961961961961962,4,-1,-0.039841740795060664
1.971971971971972,4,-1,-0.04224153523929353
1.981981981981982,4,-1,-0.04463533170007844
1.991991991991992,4,-1,-0.04702314522578573
2.002002002002002,4,1,-0.048404165372511576
2.012012012012012,4,1,-0.045783811413772045
2.022022022022022,4,1,-0.04317000670018133
2.032032032032032,4,1,-0.04056273486133724
2.042042042042042,4,1,-0.037961979568231226
2.052052052052052,4,1,-0.03536772453420348
2.062062062062062,4,1,-0.03277995351457816
2.0720720720720722,4,1,-0.030198650302271566
2.0820820820820822,4,1,-0.027623798731774233
2.0920920920920922,4,1,-0.02505538267792895
2.1021021021021022,4,1,-0.02249338605606824
2.1121121121121122,4,1,-0.019937792821509075
2.1221221221221223,4,1,-0.01738858696986537
2.1321321321321323,4,1,-0.014845752533590807
2.1421421421421423,4,1,-0.012309273582561203
2.1521521521521523,4,1,-0.009779134231405313
2.1621621621621623,4,1,-0.007255318634753594
2.1721721721721723,4,1,-0.0047378109870690535
2.1821821821821823,4,1,-0.00222659552254318
2.1921921921921923,4,1,0.0002783434850080549
2.2022022022022023,4,1,0.002777021722248238
2.2122122122122123,4,1,0.00526945483642452
2.2222222222222223,4,1,0.007755658435471633
2.2322322322322323,4,1,0.010235648088115938
2.2422422422422423,4,1,0.012709439323979402
2.2522522522522523,4,1,0.015177047633683664
2.2622622622622623,4,1,0.01763848846895403
2.2722722722722724,4,1,0.020093777242723494
2.2822822822822824,4,1,0.022542929329236783
2.2922922922922924,4,1,0.024985960064154336
2.3023023023023024,4,1,0.027422884744656373
2.3123123123123124,4,1,0.029853718629546874
2.3223223223223224,4,1,0.032278476939357634
2.3323323323323324,4,1,0.034697174856452254
2.3423423423423424,4,1,0.03710982752513018
2.3523523523523524,4,1,0.03951645005214065
2.3623623623623624,4,1,0.04191705751697089
2.3723723723723724,4,1,0.0443116649572079
2.3823823823823824,4,1,0.04670028736869544
2.3923923923923924,4,1,0.04908293970992168
2.4024024024024024,4,1,0.05145963690212831
2.4124124124124124,4,1,0.053830393829419836
2.4224224224224224,4,1,0.056195225338872806
2.4324324324324325,4,1,0.05855414624064498
2.4424424424424425,4,1,0.060907171308084596
2.4524524524524525,4,1,0.06325431527783962
2.4624624624624625,4,1,0.06559559284996691
2.4724724724724725,4,1,0.0679310186880415
2.4824824824824825,4,1,0.07026060741926579
2.4924924924924925,4,1,0.07258437363457877
2.5025025025025025,4,1,0.0749023318887653
2.5125125125125125,4,1,0.07721449670056525
2.5225225225225225,4,1,0.07952088255278279
2.5325325325325325,4,1,0.0818215038923956
2.5425425425425425,4,1,0.0841163751306641
2.5525525525525525,4,1,0.08640551064324065
2.5625625625625625,4,1,0.08868892477027879
2.5725725725725725,4,1,0.09096663181654249
2.5825825825825826,4,1,0.09323864604485513
2.5925925925925926,4,1,0.09550498165833343
2.6026026026026026,4,1,0.09776565284661884
2.6126126126126126,4,1,0.10002067376703175
2.6226226226226226,4,1,0.10227005854157961
2.6326326326326326,4,1,0.10451382125705326
2.6426426426426426,4,1,0.10675197596512336
2.6526526526526526,4,1,0.10898453668243673
2.6626626626626626,4,1,0.11121151739071272
2.6726726726726726,4,1,0.11343293203683968
2.6826826826826826,4,1,0.11564879453297122
2.6926926926926926,4,1,0.11785911875662271
2.7027027027027026,4,1,0.12006391855076752
2.7127127127127126,4,1,0.12226320772393356
2.7227227227227226,4,1,0.12445700005029955
2.7327327327327327,4,1,0.12664530926979145
2.7427427427427427,4,1,0.12882814908817883
2.7527527527527527,4,1,0.1310055331771712
2.7627627627627627,4,1,0.13317747517451453
2.7727727727727727,4,1,0.13534398868408745
2.7827827827827827,4,1,0.1375050872759978
2.7927927927927927,4,1,0.13966078448667887
2.8028028028028027,4,1,0.1418110938189859
2.8128128128128127,4,1,0.1439560287383644
2.8228228228228227,4,1,0.1460956026723556
2.8328328328328327,4,1,0.1482298290168349
2.8428428428428427,4,1,0.1503587211328353
2.8528528528528527,4,1,0.15248229234647367
2.8628628628628627,4,1,0.1546005559495215
2.8728728728728727,4,1,0.1567135252120155
2.8828828828828827,4,1,0.1588212133700072
2.8928928928928928,4,1,0.1609236336243387
2.9029029029029028,4,1,0.1630207991441216
2.9129129129129128,4,1,0.16511272306699892
2.9229229229229228,4,1,0.16719941849697478
2.932932932932933,4,1,0.16928089849670627
2.942942942942943,4,1,0.17135717610069914
2.952952952952953,4,1,0.17342826431130842
2.962962962962963,4,1,0.175494176098044
2.972972972972973,4,1,0.17755492439759094
2.982982982982983,4,1,0.17961052211394676
2.992992992992993,4,1,0.18166098212277546
3.003003003003003,4,-1,0.1822053805632925
3.013013013013013,4,-1,0.17925060734587453
3.023023023023023,4,-1,0.17630321921171846
3.033033033033033,4,-1,0.17336319770160408
3.043043043043043,4,-1,0.17043052440395492
3.053053053053053,4,-1,0.16750518095391959
3.063063063063063,4,-1,0.16458714903081337
3.073073073073073,4,-1,0.1616764103603975
3.083083083083083,4,-1,0.15877294671412334
3.093093093093093,4,-1,0.15587673990894418
3.103103103103103,4,-1,0.15298777180662215
3.113113113113113,4,-1,0.15010602431122616
3.123123123123123,4,-1,0.14723147937491293
3.133133133133133,4,-1,0.1443641189955883
3.143143143143143,4,-1,0.14150392521635605
3.153153153153153,4,-1,0.13865088012539994
3.163163163163163,4,-1,0.13580496585586596
3.173173173173173,4,-1,0.13296616458574442
3.183183183183183,4,-1,0.13013445853775216
3.193193193193193,4,-1,0.12730982997921467
3.203203203203203,4,-1,0.12449226122194827
3.2132132132132134,4,-1,0.12168173462214216
3.2232232232232234,4,-1,0.11887823258024102
3.2332332332332334,4,-1,0.11608173754082651
3.2432432432432434,4,-1,0.11329223199249985
3.2532532532532534,4,-1,0.1105096984677639
3.2632632632632634,4,-1,0.1077341195429053
3.2732732732732734,4,-1,0.1049654778378766
3.2832832832832834,4,-1,0.10220375601400691
3.2932932932932935,4,-1,0.09944893677053651
3.3033033033033035,4,-1,0.09670100285520147
3.3133133133133135,4,-1,0.09395993705920858
3.3233233233233235,4,-1,0.0912257222166554
3.3333333333333335,4,-1,0.08849834120440628
3.3433433433433435,4,-1,0.08577777694196811
3.3533533533533535,4,-1,0.08306401239136625
3.3633633633633635,4,-1,0.08035703055702034
3.3733733733733735,4,-1,0.07765681448562019
3.3833833833833835,4,-1,0.07496334726600162
3.3933933933933935,4,-1,0.07227661202902232
3.4034034034034035,4,-1,0.06959659194743774
3.4134134134134135,4,-1,0.06692327023577692
3.4234234234234235,4,-1,0.06425663015021835
3.4334334334334335,4,-1,0.061596654988465845
3.4434434434434436,4,-1,0.058943328089624415
3.4534534534534536,4,-1,0.05629663283407608
3.4634634634634636,4,-1,0.05365655264973303
3.4734734734734736,4,-1,0.05102307101488131
3.4834834834834836,4,-1,0.048396171437819296
3.4934934934934936,4,-1,0.04577583746760333
3.5035035035035036,4,-1,0.04316205269434446
3.5135135135135136,4,-1,0.040554800749097716
3.5235235235235236,4,-1,0.03795406530375139
3.5335335335335336,4,-1,0.03535983007091636
3.5435435435435436,4,-1,0.03277207880381544
3.5535535535535536,4,-1,0.030190795296172645
3.5635635635635636,4,-1,0.0276159633821025
3.5735735735735736,4,-1,0.025047566935999355
3.5835835835835836,4,-1,0.022485589872426694
3.5935935935935936,4,-1,0.019930016146006452
3.6036036036036037,4,-1,0.017380829751308294
3.6136136136136137,4,-1,0.014838014722738954
3.6236236236236237,4,-1,0.012301555134431517
3.6336336336336337,4,-1,0.009771435100134744
3.6436436436436437,4,-1,0.007247638777495874
3.6536536536536537,4,-1,0.004730150366735006
3.6636636636636637,4,-1,0.0022189541021593664
3.6736736736736737,4,-1,-0.0002859657425922438
3.6836836836836837,4,-1,-0.0027846248546099933
3.6936936936936937,4,-1,-0.005277038881816659
3.7037037037037037,4,-1,-0.007763223433071308
3.7137137137137137,4,-1,-0.010243194078272969
3.7237237237237237,4,-1,-0.012716966348464306
3.7337337337337337,4,-1,-0.01518455573593527
3.7437437437437437,4,-1,-0.01764597769432678
3.7537537537537538,4,-1,-0.020101247638734394
3.7637637637637638,4,-1,-0.022550380945811972
3.7737737737737738,4,-1,-0.024993392953875357
3.7837837837837838,4,-1,-0.027430298963006024
3.793793793793794,4,-1,-0.02986111423515477
3.803803803803804,4,-1,-0.03228585399424536
3.813813813813814,4,-1,-0.0347045334262768
3.823823823823824,4,-1,-0.03711716767580978
3.833833833833834,4,-1,-0.03952377184901064
3.843843843843844,4,-1,-0.04192436101721098
3.853853853853854,4,-1,-0.04431895021410294
3.863863863863864,4,-1,-0.046707554435838246
3.873873873873874,4,-1,-0.04909018864112742
3.883883883883884,4,-1,-0.05146686775133885
3.893893893893894,4,-1,-0.05383760665059797
3.903903903903904,4,-1,-0.056202420185886365
3.913913913913914,4,-1,-0.05856132316714094
3.923923923923924,4,-1,-0.060914330367353005
3.933933933933934,4,-1,-0.06326145652266744
3.943943943943944,4,-1,-0.06560271633248185
3.953953953953954,4,-1,-0.06793812445954565
3.963963963963964,4,-1,-0.07026769553005924
3.973973973973974,4,-1,-0.0725914441337731
3.983983983983984,4,-1,-0.07490938482408695
3.993993993993994,4,-1,-0.07722153096266436
4.004004004004004,4,1,-0.07752689656998259
4.014014014014014,4,1,-0.07483375401837301
4.024024024024024,4,1,-0.07214734263856083
4.034034034034034,4,1,-0.06946764560507226
4.044044044044044,4,1,-0.06679464613459256
4.054054054054054,4,1,-0.06412832748689247
4.064064064064064,4,1,-0.06146867296582547
4.074074074074074,4,1,-0.05881566591796583
4.084084084084084,4,1,-0.05616928972672009
4.094094094094094,4,1,-0.05352952781893364
4.104104104104104,4,1,-0.05089636366316117
4.114114114114114,4,1,-0.04826978076888124
4.124124124124124,4,1,-0.045649762687408335
4.134134134134134,4,1,-0.04303629301043439
4.1441441441441444,4,1,-0.04042935537120835
4.1541541541541545,4,1,-0.03782893344312113
4.1641641641641645,4,1,-0.03523501092970453
4.1741741741741745,4,1,-0.03264757158194595
4.1841841841841845,4,1,-0.03006659919516824
4.1941941941941945,4,1,-0.027492077605487438
4.2042042042042045,4,1,-0.024923990689706268
4.2142142142142145,4,1,-0.022362322365207677
4.2242242242242245,4,1,-0.019807056589848344
4.2342342342342345,4,1,-0.017258177361852273
4.2442442442442445,4,1,-0.014715668719704266
4.2542542542542545,4,1,-0.012179514742043474
4.2642642642642645,4,1,-0.009649699547556918
4.2742742742742745,4,1,-0.0071262072948730625
4.2842842842842845,4,1,-0.004609022182455295
4.2942942942942945,4,1,-0.002098128448495471
4.3043043043043046,4,1,0.0004064896291925135
4.314314314314315,4,1,0.0029048477332792554
4.324324324324325,4,1,0.005396961507026253
4.334334334334335,4,1,0.007882846554392427
4.344344344344345,4,1,0.010362518440140543
4.354354354354355,4,1,0.01283599268994371
4.364364364364365,4,1,0.015303284790491832
4.374374374374375,4,1,0.01776441018959809
4.384384384384385,4,1,0.02021938429630539
4.394394394394395,4,1,0.02266822248099286
4.404404404404405,4,1,0.025110940075482285
4.414414414414415,4,1,0.027547552373144615
4.424424424424425,4,1,0.029978074629006392
4.434434434434435,4,1,0.032402522065165126
4.444444444444445,4,1,0.034820909881676375
4.454454454454455,4,1,0.03723325322468058
4.464464464464465,4,1,0.03963956720081728
4.474474474474475,4,1,0.04203986687913235
4.484484484484485,4,1,0.04443416729118946
4.494494494494495,4,1,0.046822483431181484
4.504504504504505,4,1,0.04920483025604189
4.514514514514515,4,1,0.05158122268555618
4.524524524524525,4,1,0.05395167560247327
4.534534534534535,4,1,0.05631620385261698
4.544544544544545,4,1,0.058674822244997336
4.554554554554555,4,1,0.06102754555192206
4.564564564564565,4,1,0.06337438850910795
4.574574574574575,4,1,0.06571536581579235
4.584584584584585,4,1,0.06805049213484446
4.594594594594595,4,1,0.07037978209287685
4.604604604604605,4,1,0.07270325028035679
4.614614614614615,4,1,0.07502091125171774
4.624624624624625,4,1,0.07733277952547071
4.634634634634635,4,1,0.07963886958431568
4.644644644644645,4,1,0.08193919587525304
4.654654654654655,4,1,0.08423377280969499
4.664664664664665,4,1,0.08652261476357691
4.674674674674675,4,1,0.08880573607746883
4.684684684684685,4,1,0.09108315105668685
4.694694694694695,4,1,0.09335487397140449
4.704704704704705,4,1,0.09562091905676418
4.714714714714715,4,1,0.09788130047902943
4.724724724724725,4,1,0.10013603235282102
4.734734734734735,4,1,0.10238512879783929
4.744744744744745,4,1,0.10462860389876516
4.754754754754755,4,1,0.10686647170517466
4.764764764764765,4,1,0.10909874623163603
4.774774774774775,4,1,0.11132544145780696
4.784784784784785,4,1,0.11354657132853187
4.794794794794795,4,1,0.11576214975393914
4.804804804804805,4,1,0.11797219060953829
4.814814814814815,4,1,0.12017670773631721
4.824824824824825,4,1,0.12237571494083943
4.834834834834835,4,1,0.12456922599534134
4.844844844844845,4,1,0.12675725463782936
4.854854854854855,4,1,0.12893981457217724
4.864864864864865,4,1,0.13111691946822324
4.874874874874875,4,1,0.13328858296186735
4.884884884884885,4,1,0.13545481865516862
4.894894894894895,4,1,0.13761564011644223
4.904904904904905,4,1,0.13977106088035685
4.914914914914915,4,1,0.14192109444803172
4.924924924924925,4,1,0.1440657542871341
4.934934934934935,4,1,0.1462050538319763
4.944944944944945,4,1,0.14833900648361298
4.954954954954955,4,1,0.15046762560993834
4.964964964964965,4,1,0.15259092454578344
4.974974974974975,4,1,0.15470891659301333
4.984984984984985,4,1,0.15682161501977263
4.994994994994995,4,1,0.1589290330337483
5.005005005005005,4,-1,0.1585302179463689
5.015015015015015,4,-1,0.15563461781117047
5.025025025025025,4,-1,0.1527462548632114
5.035035035035035,4,-1,0.1498651110139687
5.045045045045045,4,-1,0.14699116822027877
5.055055055055055,4,-1,0.14412440848417668
5.065065065065065,4,-1,0.14126481385216938
5.075075075075075,4,-1,0.13841236641607188
5.085085085085085,4,-1,0.1355670483128028
5.095095095095095,4,-1,0.132728841723116
5.105105105105105,4,-1,0.1298977288725624
5.115115115115115,4,-1,0.12707369203165897
5.125125125125125,4,-1,0.12425671351465777
5.135135135135135,4,-1,0.12144677567985618
5.145145145145145,4,-1,0.11864386093030643
5.155155155155155,4,-1,0.1158479517128732
5.165165165165165,4,-1,0.11305903051744118
5.175175175175175,4,-1,0.11027707987877078
5.185185185185185,4,-1,0.10750208237068945
5.195195195195195,4,-1,0.10473402060011752
5.205205205205205,4,-1,0.10197287722991605
5.215215215215215,4,-1,0.09921863496758807
5.225225225225225,4,-1,0.09647127656421157
5.235235235235235,4,-1,0.09373078481432531
5.245245245245245,4,-1,0.0909971425558142
5.255255255255255,4,-1,0.08827033266979498
5.265265265265265,4,-1,0.08555033808050165
5.275275275275275,4,-1,0.08283714175517128
5.285285285285285,4,-1,0.08013072670392936
5.295295295295295,4,-1,0.07743107597967547
5.305305305305305,4,-1,0.07473817267796881
5.315315315315315,4,-1,0.07205199993691386
5.325325325325325,4,-1,0.06937254093704581
5.335335335335335,4,-1,0.06669977890121628
5.345345345345345,4,-1,0.06403369709447876
5.355355355355355,4,-1,0.061374278823974275
5.365365365365365,4,-1,0.05872150743881689
5.375375375375375,4,-1,0.056075366329979365
5.385385385385385,4,-1,0.053435838930178614
5.395395395395395,4,-1,0.05080290871376138
5.405405405405405,4,-1,0.04817655919658974
5.415415415415415,4,-1,0.04555677393592669
5.425425425425425,4,-1,0.04294353653032176
5.435435435435435,4,-1,0.04033683061949653
5.445445445445445,4,-1,0.03773663988423019
5.455455455455455,4,-1,0.03514294804547855
5.465465465465465,4,-1,0.03255573884212303
5.475475475475475,4,-1,0.02997499606276948
5.485485485485485,4,-1,0.027400703546351907
5.495495495495495,4,-1,0.024832845172009586
5.505505505505505,4,-1,0.022271404858966115
5.515515515515515,4,-1,0.019716366566408565
5.525525525525525,4,-1,0.01716771429336658
5.535535535535535,4,-1,0.01462543207859155
5.545545545545545,4,-1,0.012089504000435604
5.555555555555555,4,-1,0.009559914176730862
5.565565565565565,4,-1,0.007036646764668489
5.575575575575575,4,-1,0.004519685960677804
5.585585585585585,4,-1,0.002009016000305404
5.595595595595595,4,-1,-0.0004953788419057026
5.605605605605605,4,-1,-0.0029935142525369766
5.615615615615615,4,-1,-0.0054854058794152755
5.625625625625625,4,-1,-0.007971069331733676
5.635635635635635,4,-1,-0.010450520180172417
5.645645645645645,4,-1,-0.012923773957019716
5.655655655655655,4,-1,-0.015390846156292718
5.665665665665665,4,-1,-0.017851752233858337
5.675675675675675,4,-1,-0.020306507607554158
5.685685685685685,4,-1,-0.022755127657309308
5.6956956956956954,4,-1,-0.025197627725265348
5.7057057057057055,4,-1,-0.027634023115897147
5.7157157157157155,4,-1,-0.030064329096133786
5.7257257257257255,4,-1,-0.03248856089547941
5.7357357357357355,4,-1,-0.034906733696812346
5.7457457457457455,4,-1,-0.03731886262228137
5.7557557557557555,4,-1,-0.039724962767849994
5.7657657657657655,4,-1,-0.04212504918905645
5.7757757757757755,4,-1,-0.04451913689979989
5.7857857857857855,4,-1,-0.04690724087209182
5.7957957957957955,4,-1,-0.04928937603580756
5.8058058058058055,4,-1,-0.05166555730522757
5.8158158158158155,4,-1,-0.054035799590446694
5.8258258258258255,4,-1,-0.056400117737650746
5.8358358358358355,4,-1,-0.05875852655851672
5.8458458458458455,4,-1,-0.06111104083119916
5.8558558558558556,4,-1,-0.06345767530082978
5.865865865865866,4,-1,-0.06579844468001673
5.875875875875876,4,-1,-0.06813336362310295
5.885885885885886,4,-1,-0.07046244673469494
5.895895895895896,4,-1,-0.07278570860037965
5.905905905905906,4,-1,-0.0751031637685624
5.915915915915916,4,-1,-0.07741482675042557
5.925925925925926,4,-1,-0.07972071201988735
5.935935935935936,4,-1,-0.08202083401357768
5.945945945945946,4,-1,-0.08431520713503576
5.955955955955956,4,-1,-0.08660384576110026
5.965965965965966,4,-1,-0.08888676422350902
5.975975975975976,4,-1,-0.091163976813
5.985985985985986,4,-1,-0.09343549780730662
5.995995995995996,4,-1,-0.09570132231647012
6.006006006006006,4,1,-0.09496077974813284
6.016016016016016,4,1,-0.0922240634048382
6.026026026026026,4,1,-0.0894941871411685
6.036036036036036,4,1,-0.08677113385895537
6.046046046046046,4,1,-0.08405488650297122
6.056056056056056,4,1,-0.08134542806179958
6.066066066066066,4,1,-0.07864274156839243
6.076076076076076,4,1,-0.075946810100762
6.086086086086086,4,1,-0.07325761677571019
6.096096096096096,4,1,-0.07057514474994044
6.106106106106106,4,1,-0.06789937722472957
6.116116116116116,4,1,-0.0652302974430132
6.126126126126126,4,1,-0.06256788868930128
6.136136136136136,4,1,-0.05991213429049689
6.146146146146146,4,1,-0.057263017614989
6.156156156156156,4,1,-0.05462052207213853
6.166166166166166,4,1,-0.05198463111363846
6.176176176176176,4,1,-0.049355328224453404
6.186186186186186,4,1,-0.046732596924460024
6.196196196196196,4,1,-0.04411642078737704
6.206206206206206,4,1,-0.04150678342849688
6.216216216216216,4,1,-0.03890366850439014
6.226226226226226,4,1,-0.03630705971279767
6.236236236236236,4,1,-0.033716940792522604
6.246246246246246,4,1,-0.0311332955233224
6.256256256256256,4,1,-0.028556107725800955
6.266266266266266,4,1,-0.0259853612613006
6.276276276276276,4,1,-0.023421040031794193
6.286286286286286,4,1,-0.020863127979777202
6.296296296296296,4,1,-0.01831160908815967
6.306306306306306,4,1,-0.015766467380158366
6.316316316316316,4,1,-0.013227686919188821
6.326326326326326,4,1,-0.010695251808757352
6.336336336336336,4,1,-0.008169146192353132
6.346346346346346,4,1,-0.005649354253340292
6.356356356356356,4,1,-0.0031358602148499094
6.366366366366366,4,1,-0.000628648339672102
6.376376376376376,4,1,0.0018722970698519005
6.386386386386386,4,1,0.004366991671937732
6.396396396396396,4,1,0.006855451085465803
6.406406406406406,4,1,0.009337690890089276
6.416416416416417,4,1,0.011813726626342187
6.426426426426427,4,1,0.014283573795746553
6.436436436436437,4,1,0.01674724786092159
6.446446446446447,4,1,0.019204764245690818
6.456456456456457,4,1,0.02165613833519018
6.466466466466467,4,1,0.024101385475976025
6.476476476476477,4,1,0.026540520976410742
6.486486486486487,4,1,0.028973560128404727
6.496496496496497,4,1,0.031400518180508125
6.506506506506507,4,1,0.03382141033054585
6.516516516516517,4,1,0.03623625173853369
6.526526526526527,4,1,0.038645057526790844
6.536536536536537,4,1,0.04104784278005274
6.546546546546547,4,1,0.04344462254558374
6.556556556556557,4,1,0.045835411833289846
6.566566566566567,4,1,0.04822022561583147
6.576576576576577,4,1,0.050599078828736106
6.586586586586587,4,1,0.05297198637051107
6.596596596596597,4,1,0.05533896310275625
6.606606606606607,4,1,0.05770002385027681
6.616616616616617,4,1,0.060055183401195894
6.626626626626627,4,1,0.0624044565070674
6.636636636636637,4,1,0.06474785788298866
6.646646646646647,4,1,0.06708540220771317
6.656656656656657,4,1,0.06941710412376334
6.666666666666667,4,1,0.07174297823754322
6.676676676676677,4,1,0.07406303911945115
6.686686686686687,4,1,0.0763773013039926
6.696696696696697,4,1,0.07868577928989282
6.706706706706707,4,1,0.08098848754020953
6.716716716716717,4,1,0.08328544048244577
6.726726726726727,4,1,0.0855766525086625
6.736736736736737,4,1,0.08786213797559139
6.746746746746747,4,1,0.09014191120474752
6.756756756756757,4,1,0.09241598648254208
6.766766766766767,4,1,0.0946843780603952
6.776776776776777,4,1,0.09694710015484855
6.786786786786787,4,1,0.09920416694472983
6.796796796796797,4,1,0.1014555925416366
6.806806806806807,4,1,0.10370139103038716
6.816816816816817,4,1,0.10594157646351351
6.826826826826827,4,1,0.10817616285464926
6.836836836836837,4,1,0.11040516417831275
6.846846846846847,4,1,0.11262859436969049
6.856856856856857,4,1,0.1148464673244203
6.866866866866867,4,1,0.11705879691898372
6.876876876876877,4,1,0.11926559704859828
6.886886886886887,4,1,0.12146688153791203
6.896896896896897,4,1,0.12366266417671387
6.906906906906907,4,1,0.12585295872361346
6.916916916916917,4,1,0.12803777890648896
6.926926926926927,4,1,0.13021713842293473
6.936936936936937,4,1,0.13239105094070366
6.946946946946947,4,1,0.13455953006504986
6.956956956956957,4,1,0.13672258934611567
6.966966966966967,4,1,0.13888024232823326
6.976976976976977,4,1,0.14103250253045121
6.986986986986987,4,1,0.14317938342819136
6.996996996996997,4,1,0.14532089847012886
7.007007007007007,4,-1,0.1439565697499188
7.017017017017017,4,-1,0.1410973946099709
7.027027027027027,4,-1,0.13824536561756712
7.037037037037037,4,-1,0.13540046491183216
7.047047047047047,4,-1,0.1325626746765543
7.057057057057057,4,-1,0.12973197713987963
7.067067067067067,4,-1,0.1269083545746959
7.077077077077077,4,-1,0.12409178929789075
7.087087087087087,4,-1,0.12128226367064751
7.097097097097097,4,-1,0.11847976009840634
7.107107107107107,4,-1,0.1156842610302084
7.117117117117117,4,-1,0.11289574895942052
7.127127127127127,4,-1,0.11011420642266234
7.137137137137137,4,-1,0.1073396160005873
7.147147147147147,4,-1,0.10457196031433882
7.157157157157157,4,-1,0.1018112220220083
7.167167167167167,4,-1,0.0990573838330363
7.177177177177177,4,-1,0.09631042850090156
7.187187187187187,4,-1,0.09357033882246865
7.197197197197197,4,-1,0.09083709763787502
7.207207207207207,4,-1,0.0881106878304177
7.217217217217217,4,-1,0.08539109232644031
7.227227227227227,4,-1,0.08267829409521993
7.237237237237237,4,-1,0.079972276148854
7.247247247247247,4,-1,0.07727302154214714
7.257257257257257,4,-1,0.07458051337249821
7.267267267267267,4,-1,0.071894734779787
7.277277277277277,4,-1,0.06921566894626122
7.287287287287287,4,-1,0.06654329909642345
7.297297297297297,4,-1,0.0638776084969179
7.307307307307307,4,-1,0.06121858045641741
7.317317317317317,4,-1,0.0585661983255103
7.327327327327327,4,-1,0.05592044549658724
7.337337337337337,4,-1,0.05328130540372821
7.347347347347347,4,-1,0.05064876152258932
7.357357357357357,4,-1,0.04802279737028972
7.367367367367367,4,-1,0.04540339650529854
7.377377377377377,4,-1,0.0427905425273217
7.387387387387387,4,-1,0.0401842190771889
7.397397397397397,4,-1,0.037584409834293675
7.407407407407407,4,-1,0.03499109850309594
7.4174174174174174,4,-1,0.03240426884053617
7.4274274274274275,4,-1,0.029823904647142078
7.4374374374374375,4,-1,0.02724998976377575
7.4474474474474475,4,-1,0.02468250807151497
7.4574574574574575,4,-1,0.022121443491534557
7.4674674674674675,4,-1,0.019566779984987705
7.4774774774774775,4,-1,0.017018501552887363
7.4874874874874875,4,-1,0.014476592235987493
7.4974974974974975,4,-1,0.011941036114664526
7.5075075075075075,4,-1,0.009411817308798583
7.5175175175175175,4,-1,0.006888919977654912
7.5275275275275275,4,-1,0.004372328319765185
7.5375375375375375,4,-1,0.0018620265728088309
7.5475475475475475,4,-1,-0.0006420009865055892
